architecture_name,architecture_description,manufacturer_name,manufacturer_city,manufacturer_country,manufacturer_website,manufacturer_phone,manufacturer_email,cpu_model,cpu_manufacturer,cpu_cores,operating_system_name,operating_system_version,operating_system_os_type,computer_computer_type,computer_purchase_date,computer_original_cost,computer_installed_memory,computer_max_memory,computer_system_model,computer_serial_number,computer_cpu_count
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-06-12,2008.73,64,128,ThinkStation-20238459,LEN202001MPJ5OV26,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-05-03,1561.64,16,32,XPS 15-20214082,DELL202011HZV9GOYL,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2022-10-30,1099.9,32,64,Envy x360-20203136,HP202002XCMYF24H,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-12-22,2079.14,16,32,MacBook Pro-20224902,A20230754Q6BD01,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2020-11-22,2049.3,16,32,MacBook Pro-20231042,A202105RN9A18RK,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2020-07-17,1961.11,64,128,Pavilion Desktop-20201732,HP202407ZZWO8ZVF,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2022-12-12,1510.2,16,32,ThinkPad X1 Carbon-20237682,LEN2021024PH2TZE9,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2020-06-30,1416.25,8,16,MacBook Air-20227731,A202211J87ZPBHP,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2022-01-08,1519.42,64,128,Pavilion Desktop-20226595,HP2023024FSUINSD,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2020-01-12,1252.61,16,32,Galaxy Tab S9-20216596,SAMS202107NW818201,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-04-03,1380.63,32,64,XPS 15-20208344,DELL202401050N45YO,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2022-06-29,1582.49,16,32,ThinkPad X1 Carbon-20211958,LEN2023037PS86WZV,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2021-03-09,1096.0,8,16,Galaxy Tab S9-20214285,SAMS2024023DEH5S8T,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2021-11-16,1330.49,16,32,MacBook Air-20207449,A202004BV2XFLKB,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2020-02-26,1007.62,32,64,Envy x360-20206196,HP202312J7F4T42S,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-10-19,2012.44,32,64,XPS Desktop-20228612,DELL202109YOLCKFZS,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2022-05-03,1486.44,32,64,XPS 15-20224301,DELL202407PSWE304Q,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2022-04-01,1230.15,8,16,Galaxy Tab S9-20235764,SAMS202204Y4CB3ATJ,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-01-08,1402.69,16,32,ThinkPad X1 Carbon-20206387,LEN202202HDX4DPG2,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2021-07-10,2476.38,32,64,MacBook Pro-20203936,A202006JLNUZ905,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2020-02-28,1227.5,16,32,Envy x360-20237705,HP202306I1DLZDVV,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-02-05,1567.85,32,64,XPS 15-20201581,DELL202207NI4QDU11,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2020-02-16,1954.14,64,128,Pavilion Desktop-20225403,HP2021011LKHRUBV,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2022-05-07,1197.6,8,16,Galaxy Tab S9-20213424,SAMS202307KJVFSHHV,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-08-12,2416.01,32,64,ThinkStation-20223083,LEN20231168MW3IGA,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2021-05-23,1515.54,32,64,Galaxy Book3-20236437,SAMS2023101LG2858S,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2022-04-15,1358.18,16,32,ThinkPad X1 Carbon-20231681,LEN202005G2M02IQK,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-05-19,1528.97,32,64,XPS 15-20215690,DELL202202ROGQLXV8,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2020-03-03,1419.01,16,32,Galaxy Book3-20211362,SAMS2024022OFULTFO,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2021-06-18,1237.69,16,32,Envy x360-20238054,HP2023079VLT5U0G,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2022-11-27,1472.75,16,32,XPS 15-20238185,DELL202402L0FNTK4W,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2021-01-22,1316.03,16,32,Galaxy Book3-20215618,SAMS2022022TH5C7YO,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2020-01-06,2125.24,16,32,MacBook Pro-20236448,A202102MRPDO49J,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-07-17,2065.91,16,32,MacBook Pro-20215212,A202110SNF537V0,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-12-26,1331.1,16,32,ThinkPad X1 Carbon-20227578,LEN202204V5OEKJFJ,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2021-12-27,1505.46,32,64,Pavilion Desktop-20228972,HP202003EMP2ATSV,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-03-31,2424.54,32,64,XPS Desktop-20228599,DELL2023014T38HO6U,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2022-05-03,1499.88,32,64,ThinkPad X1 Carbon-20231956,LEN202104SADXFVC3,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2022-12-16,1578.07,16,32,XPS 15-20214622,DELL202212TUGC36GT,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-10-03,2206.05,32,64,MacBook Pro-20217704,A202408GQWNB1VW,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-12-29,1483.17,16,32,ThinkPad X1 Carbon-20206219,LEN202105D4FTFXX7,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2020-01-27,2006.71,16,32,MacBook Pro-20218298,A202103RXTWXKIH,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-08-02,2367.97,32,64,XPS Desktop-20217346,DELL202210BZLAXQOX,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2020-05-19,2337.34,16,32,MacBook Pro-20217522,A202004IUFC70LO,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-09-25,1533.7,16,32,XPS 15-20215408,DELL202312LLZTGL1W,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-12-23,1598.37,16,32,ThinkPad X1 Carbon-20218719,LEN202305L91KPGMM,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-07-20,1509.28,16,32,XPS 15-20209951,DELL202209BSVX49KR,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-04-11,2227.41,64,128,XPS Desktop-20221069,DELL202010C49VPJFS,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2020-09-20,1771.35,32,64,Pavilion Desktop-20223092,HP2021127PAAZZF5,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2022-04-08,1426.02,16,32,Galaxy Book3-20227792,SAMS202205GRTOJ5AN,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-12-12,2160.91,16,32,MacBook Pro-20226092,A202201DULM5LYH,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2022-01-22,1818.76,32,64,Pavilion Desktop-20201123,HP202304MABKZOOE,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-02-07,2009.59,32,64,XPS Desktop-20229279,DELL202104U6QFVT13,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-02-13,1378.87,16,32,XPS 15-20205832,DELL202105GU011MTL,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2020-09-18,1469.37,32,64,Galaxy Book3-20218780,SAMS202304XD7C9A3L,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2021-11-29,1461.93,16,32,Galaxy Book3-20204364,SAMS2021082T6KJT7V,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-10-30,1389.63,16,32,ThinkPad X1 Carbon-20232342,LEN20211138ANRQNY,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2021-04-21,2298.01,32,64,MacBook Pro-20237764,A20240542ZVTV4X,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2022-09-23,1341.77,16,32,ThinkPad X1 Carbon-20204930,LEN202310P8V4N7UJ,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-11-21,2049.37,32,64,ThinkStation-20225074,LEN202012Y4ZXDKH4,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2020-08-30,1918.17,32,64,Pavilion Desktop-20239865,HP2023109J1FK7BX,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-06-10,1377.6,16,32,ThinkPad X1 Carbon-20228375,LEN202309F7U5WV1A,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-04-11,1500.12,16,32,ThinkPad X1 Carbon-20232289,LEN2020027IJ9VE0K,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-06-07,2244.86,16,32,MacBook Pro-20208180,A2022042VQ9JGWD,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2021-08-07,1620.66,32,64,Pavilion Desktop-20221122,HP202111H0NG09KR,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-08-21,2395.23,16,32,MacBook Pro-20217559,A202410O0MK34RS,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-03-17,2269.56,32,64,ThinkStation-20216167,LEN202107AZMM9WSF,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-04-11,2189.26,32,64,ThinkStation-20227474,LEN202205Q734LOP2,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2020-10-14,1511.6,64,128,Pavilion Desktop-20201806,HP202210YRE92YVN,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2022-03-11,1585.74,32,64,XPS 15-20211666,DELL20200968QFDGWD,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2022-09-03,1569.86,16,32,Galaxy Book3-20221023,SAMS2024115DCR73BX,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2021-12-22,1012.19,16,32,Galaxy Tab S9-20216446,SAMS202210ANUQ4HVA,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2020-02-25,1255.18,16,32,Galaxy Tab S9-20204782,SAMS202011BZ4OGMX2,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-09-07,1552.33,16,32,XPS 15-20203869,DELL2020017PLQ9RP4,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2020-12-07,1034.54,16,32,Envy x360-20227795,HP20231274UFC2FV,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-03-13,1597.18,32,64,XPS 15-20235245,DELL202012VUX2C96E,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-06-02,1321.5,32,64,ThinkPad X1 Carbon-20211633,LEN202001XP2U1G1Y,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2021-04-27,1545.49,16,32,MacBook Air-20234088,A202309NVMR7X54,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-02-12,1555.19,32,64,XPS 15-20203435,DELL202206UATC8Y5I,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2021-02-12,1112.38,8,16,Galaxy Tab S9-20236930,SAMS202102ITHZL4I0,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2020-02-06,1731.07,32,64,Pavilion Desktop-20234332,HP202006CKM7IJV5,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2022-12-07,1247.94,8,16,Galaxy Tab S9-20211598,SAMS202307AG290TML,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2022-07-13,1589.01,16,32,MacBook Air-20233884,A202108KHOZYA6Z,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-08-21,2159.32,64,128,ThinkStation-20213640,LEN20220146NKWMF7,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2022-08-14,1527.91,8,16,MacBook Air-20225083,A202202AW4KEHXI,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-05-18,2492.8,16,32,MacBook Pro-20225837,A2024125I7N0FF4,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2021-07-28,2344.81,32,64,MacBook Pro-20232491,A202307K60J5JSD,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2020-08-16,1446.42,16,32,MacBook Air-20212916,A202210CV75208M,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-05-22,2332.15,64,128,XPS Desktop-20232985,DELL202101MN0Q8GVX,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2021-01-25,2052.22,16,32,MacBook Pro-20206254,A20200809HJV822,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2020-03-06,1130.77,16,32,Galaxy Tab S9-20206310,SAMS202306XEXW1XZL,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2021-02-09,1075.19,8,16,Galaxy Tab S9-20208512,SAMS202309ZMDUKFPW,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-07-20,1574.07,32,64,XPS 15-20239140,DELL202202M3ISCRUO,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2021-06-13,1251.42,16,32,Galaxy Tab S9-20224032,SAMS20230818LTQMAM,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2022-08-24,1396.8,32,64,Galaxy Book3-20217364,SAMS202309WSV1H9KP,1
